,steps,loss,plain,smorl
780,156200,3.965651273727417,3.722,0.244
781,156400,3.7693941593170166,3.499,0.271
782,156600,3.723461389541626,3.481,0.243
783,156800,3.7642054557800293,3.506,0.258
784,157000,3.5969715118408203,3.327,0.27
785,157200,3.7660508155822754,3.477,0.289
786,157400,3.830512046813965,3.529,0.301
787,157600,3.810929775238037,3.526,0.285
788,157800,3.9021615982055664,3.619,0.283
789,158000,3.6501286029815674,3.409,0.241
790,158200,3.68546199798584,3.399,0.287
791,158400,3.9966983795166016,3.747,0.249
792,158600,3.65608811378479,3.323,0.333
793,158800,3.8519341945648193,3.622,0.23
794,159000,3.9498884677886963,3.619,0.331
795,159200,3.888465166091919,3.614,0.275
796,159400,3.6711835861206055,3.389,0.282
797,159600,3.9191842079162598,3.685,0.234
798,159800,3.5913562774658203,3.309,0.283
799,160000,3.662038803100586,3.428,0.234
800,160200,3.7651028633117676,3.505,0.26
801,160400,3.439053773880005,3.187,0.252
802,160600,3.5467488765716553,3.331,0.215
803,160800,3.3581998348236084,3.107,0.252
804,161000,3.580441474914551,3.347,0.233
805,161200,3.6079509258270264,3.352,0.256
806,161400,3.7781360149383545,3.489,0.289
807,161600,3.7647008895874023,3.523,0.242
808,161800,3.6631460189819336,3.407,0.256
809,162000,3.6053295135498047,3.371,0.235
810,162200,3.91302227973938,3.604,0.309
811,162400,3.5500879287719727,3.323,0.227
812,162600,3.734978437423706,3.422,0.313
813,162800,3.7297887802124023,3.475,0.254
814,163000,3.7789573669433594,3.52,0.259
815,163200,3.5933568477630615,3.331,0.262
816,163400,3.963271141052246,3.693,0.27
817,163600,3.6346275806427,3.344,0.291
818,163800,3.6761474609375,3.416,0.26
819,164000,3.688415765762329,3.412,0.276
820,164200,3.9242424964904785,3.663,0.261
821,164400,3.9102108478546143,3.652,0.258
822,164600,3.9694948196411133,3.746,0.223
823,164800,3.8630449771881104,3.613,0.251
824,165000,3.9740145206451416,3.753,0.221
825,165200,3.761542558670044,3.494,0.268
826,165400,3.533900022506714,3.27,0.264
827,165600,3.6611275672912598,3.405,0.256
828,165800,3.853226661682129,3.573,0.281
829,166000,3.6415202617645264,3.357,0.284
830,166200,3.5996456146240234,3.349,0.251
831,166400,3.950035572052002,3.665,0.285
832,166600,3.510495662689209,3.253,0.258
833,166800,3.939755916595459,3.651,0.288
834,167000,3.6890785694122314,3.416,0.273
835,167200,3.793318033218384,3.522,0.271
836,167400,3.9980173110961914,3.68,0.318
837,167600,3.895068883895874,3.597,0.298
838,167800,4.057847023010254,3.771,0.287
839,168000,3.914156198501587,3.615,0.3
840,168200,4.200343608856201,3.923,0.278
841,168400,3.5657577514648438,3.281,0.285
842,168600,3.7307257652282715,3.463,0.268
843,168800,3.755216360092163,3.474,0.281
844,169000,4.088042259216309,3.788,0.3
845,169200,4.0730061531066895,3.794,0.279
846,169400,3.9074203968048096,3.668,0.24
847,169600,3.690728187561035,3.345,0.346
848,169800,3.750744342803955,3.472,0.278
849,170000,3.824312448501587,3.538,0.287
850,170200,3.9052093029022217,3.625,0.28
851,170400,3.7952780723571777,3.537,0.258
852,170600,3.9374523162841797,3.639,0.298
853,170800,3.5714194774627686,3.296,0.276
854,171000,3.4664382934570312,3.26,0.206
