,steps,loss,plain,smorl
557,111600,4.072732448577881,3.588,0.484
558,111800,4.065628528594971,3.601,0.465
559,112000,3.4618024826049805,2.894,0.568
560,112200,3.858504056930542,3.421,0.437
561,112400,3.696591854095459,3.193,0.504
562,112600,3.6616294384002686,3.13,0.532
563,112800,4.1140899658203125,3.642,0.472
564,113000,3.7286224365234375,3.283,0.446
565,113200,4.291157245635986,3.726,0.565
566,113400,3.8691959381103516,3.363,0.506
567,113600,3.9272305965423584,3.445,0.483
568,113800,4.194916248321533,3.622,0.573
569,114000,4.1095099449157715,3.556,0.554
570,114200,4.119625091552734,3.607,0.513
571,114400,3.7789292335510254,3.298,0.481
572,114600,4.1226420402526855,3.614,0.509
573,114800,4.004969596862793,3.507,0.498
574,115000,3.8985888957977295,3.44,0.459
575,115200,4.206939697265625,3.644,0.563
576,115400,4.009688377380371,3.516,0.494
577,115600,4.284015655517578,3.815,0.469
578,115800,4.522646903991699,4.018,0.505
579,116000,3.57548451423645,3.092,0.484
580,116200,3.827526569366455,3.383,0.445
581,116400,3.3344175815582275,2.825,0.51
582,116600,4.15237283706665,3.609,0.543
583,116800,4.352970123291016,3.866,0.487
584,117000,4.34075403213501,3.842,0.498
585,117200,4.067816734313965,3.492,0.576
586,117400,3.7639403343200684,3.147,0.617
587,117600,4.182713985443115,3.69,0.493
588,117800,4.323429584503174,3.89,0.433
589,118000,4.457644462585449,4.021,0.436
590,118200,4.298639297485352,3.763,0.535
591,118400,4.0950140953063965,3.66,0.435
592,118600,4.233316421508789,3.768,0.465
593,118800,4.165121078491211,3.682,0.484
594,119000,4.157480716705322,3.609,0.548
595,119200,4.434584617614746,3.946,0.489
596,119400,4.336601734161377,3.847,0.49
597,119600,4.146410942077637,3.703,0.443
598,119800,3.992112874984741,3.521,0.471
599,120000,4.147323131561279,3.61,0.537
600,120200,3.707528829574585,3.155,0.552
601,120400,3.5459651947021484,2.932,0.614
602,120600,4.134617805480957,3.662,0.473
603,120800,3.6020472049713135,3.082,0.52
604,121000,3.8602216243743896,3.338,0.522
605,121200,4.203607559204102,3.721,0.483
606,121400,4.171490669250488,3.644,0.528
607,121600,3.6757423877716064,3.124,0.552
608,121800,3.9612488746643066,3.467,0.494
609,122000,4.340240955352783,3.75,0.59
610,122200,4.2113142013549805,3.74,0.471
611,122400,4.029985427856445,3.578,0.452
612,122600,4.140157222747803,3.609,0.532
613,122800,4.325140953063965,3.793,0.532
614,123000,4.284001350402832,3.761,0.523
615,123200,4.000194549560547,3.449,0.551
616,123400,4.280764579772949,3.78,0.501
617,123600,3.483755111694336,2.971,0.513
618,123800,3.585594892501831,3.16,0.426
619,124000,3.7045276165008545,3.204,0.5
620,124200,3.9447457790374756,3.44,0.505
621,124400,4.106964111328125,3.554,0.553
622,124600,3.989947557449341,3.612,0.378
623,124800,3.8554375171661377,3.409,0.447
624,125000,4.015912055969238,3.506,0.51
625,125200,3.895493268966675,3.37,0.526
626,125400,3.838064670562744,3.3,0.538
627,125600,4.365564346313477,3.822,0.544
628,125800,4.353443145751953,3.897,0.457
629,126000,4.305988311767578,3.924,0.382
630,126200,3.591738224029541,3.106,0.486
631,126400,3.979079008102417,3.502,0.477
632,126600,3.8177199363708496,3.269,0.549
633,126800,4.587785720825195,3.936,0.652
634,127000,4.4712371826171875,3.879,0.592
635,127200,4.04034423828125,3.593,0.447
636,127400,3.770537853240967,3.236,0.535
637,127600,3.829868793487549,3.299,0.531
638,127800,4.1963276863098145,3.756,0.44
639,128000,3.9536244869232178,3.481,0.472
640,128200,4.238940238952637,3.685,0.554
641,128400,4.129996299743652,3.604,0.526
642,128600,3.8252501487731934,3.216,0.609
643,128800,3.677931785583496,3.092,0.586
644,129000,3.934145450592041,3.474,0.461
645,129200,4.248772144317627,3.702,0.547
646,129400,3.982651948928833,3.466,0.517
647,129600,4.1373748779296875,3.607,0.531
648,129800,3.7526676654815674,3.235,0.518
649,130000,4.032863616943359,3.517,0.516
650,130200,4.232291221618652,3.768,0.464
651,130400,3.8351447582244873,3.327,0.508
652,130600,4.794436931610107,4.317,0.478
653,130800,3.908876895904541,3.465,0.444
